53,1,924.4,319.7,1289.75,1027.19,stand,False,False
53,2,1186.92,483.17,1418.13,853.63,sit,False,False
54,0,1388.98,520.34,1660.84,730.53,sit,False,False
54,1,923.3,319.43,1288.1,1029.0,move,False,False
54,2,1186.92,483.17,1418.13,853.63,sit,False,False
55,0,1388.98,520.34,1660.84,730.53,sit,False,False
55,1,930.66,325.43,1295.45,1035.0,move,False,False
55,2,1186.92,483.17,1418.13,853.63,sit,False,False
56,0,1388.98,520.34,1660.84,730.53,sit,False,False
56,1,938.01,331.43,1302.81,1041.0,move,False,False
56,2,1186.92,483.17,1418.13,853.63,sit,False,False
57,0,1388.98,520.34,1660.84,730.53,sit,False,False
57,1,945.37,337.43,1310.16,1047.0,move,False,False
57,2,1186.92,483.17,1418.13,853.63,sit,False,False
58,0,1388.98,520.34,1660.84,730.53,sit,False,False
58,1,952.72,343.43,1317.52,1053.0,move,False,False
58,2,1186.92,483.17,1418.13,853.63,sit,False,False
59,0,1388.98,520.34,1660.84,730.53,sit,False,False
59,1,960.08,349.43,1324.87,1059.0,move,False,False
59,2,1186.92,483.17,1418.13,853.63,sit,False,False
60,0,1388.98,520.34,1660.84,730.53,sit,False,False
60,1,967.43,355.43,1332.23,1065.0,move,False,False
60,2,1186.92,483.17,1418.13,853.63,sit,False,False
61,0,1388.98,520.34,1660.84,730.53,sit,False,False
61,1,975.69,367.44,1340.49,1061.76,move,False,False
61,2,1186.92,483.17,1418.13,853.63,sit,False,False
62,0,1388.98,520.34,1660.84,730.53,sit,False,False
62,1,983.95,379.44,1348.75,1058.53,move,False,False
62,2,1186.92,483.17,1418.13,853.63,sit,False,False
63,0,1388.98,520.34,1660.84,730.53,sit,False,False
63,1,992.21,391.44,1357.0,1055.29,move,False,False
63,2,1186.92,483.17,1418.13,853.63,sit,False,False
64,0,1388.98,520.34,1660.84,730.53,sit,False,False
64,1,1000.46,403.45,1365.26,1052.05,move,False,False
64,2,1186.92,483.17,1418.13,853.63,sit,False,False
65,0,1388.98,520.34,1660.84,730.53,sit,False,False
65,1,1008.72,415.45,1373.52,1048.82,move,False,False
66,0,1388.98,520.34,1660.84,730.53,sit,False,False
66,1,1016.98,427.46,1381.78,1045.58,move,False,False
67,0,1388.98,520.34,1660.84,730.53,sit,False,False
67,1,1025.24,439.46,1390.04,1042.34,move,False,False
68,0,1388.98,520.34,1660.84,730.53,sit,False,False
68,1,1033.5,451.47,1398.29,1039.11,move,False,False
69,0,1388.98,520.34,1660.84,730.53,sit,False,False
69,1,1041.76,463.47,1406.55,1035.87,move,False,False
70,0,1388.98,520.34,1660.84,730.53,sit,False,False
70,1,1058.01,485.54,1422.81,1057.94,move,False,False
71,0,1388.98,520.34,1660.84,730.53,sit,False,False
71,1,1114.92,509.92,1479.71,1080.0,move,False,False
72,0,1388.98,520.34,1660.84,730.53,sit,False,False
72,1,1135.43,521.54,1500.23,1080.0,move,False,False
73,0,1388.98,520.34,1660.84,730.53,sit,False,False
73,1,1155.95,533.15,1520.74,1080.0,move,False,False
73,3,1020.97,479.69,1398.39,797.88,sit,False,False
74,0,1388.98,520.34,1660.84,730.53,sit,False,False
74,1,1176.46,544.76,1541.26,1080.0,move,False,False
74,3,991.82,478.53,1401.87,824.59,sit,False,False
75,0,1388.98,520.34,1660.84,730.53,sit,False,False
75,1,1211.3,559.86,1576.1,1080.0,move,False,False
75,3,991.82,478.53,1401.87,824.59,sit,False,False
76,0,1388.98,520.34,1660.84,730.53,sit,False,False
76,1,1198.5,615.6,1576.1,1080.0,move,False,False
76,3,991.82,478.53,1401.87,824.59,sit,False,False
77,0,1388.98,520.34,1660.84,730.53,sit,False,False
77,1,1214.18,635.92,1591.78,1080.0,move,False,False
77,3,991.82,478.53,1401.87,824.59,sit,False,False
78,0,1388.98,520.34,1660.84,730.53,sit,False,False
78,1,1229.86,656.24,1607.46,1080.0,move,False,False
78,3,991.82,478.53,1401.87,824.59,sit,False,False
79,0,1388.98,520.34,1660.84,730.53,sit,False,False
79,1,1251.53,681.41,1629.13,1080.0,move,False,False
79,3,991.82,478.53,1401.87,824.59,sit,False,False
80,0,1388.98,520.34,1660.84,730.53,sit,False,False
80,1,1273.21,706.57,1650.81,1080.0,move,False,False
80,3,991.82,478.53,1401.87,824.59,sit,False,False
81,0,1388.98,520.34,1660.84,730.53,sit,False,False
81,1,1294.89,731.73,1672.49,1080.0,move,False,False
81,3,991.82,478.53,1401.87,824.59,sit,False,False
82,0,1388.98,520.34,1660.84,730.53,sit,False,False
82,3,991.82,478.53,1401.87,824.59,sit,False,False
83,0,1388.98,520.34,1660.84,730.53,sit,False,False
83,3,991.82,478.53,1401.87,824.59,sit,False,False
84,0,1388.98,520.34,1660.84,730.53,sit,False,False
84,3,991.82,478.53,1401.87,824.59,sit,False,False
85,0,1388.98,520.34,1660.84,730.53,sit,False,False
85,3,991.82,478.53,1401.87,824.59,sit,False,False
86,0,1388.98,520.34,1660.84,730.53,sit,False,False
86,3,991.82,478.53,1401.87,824.59,sit,False,False
87,0,1388.98,520.34,1660.84,730.53,sit,False,False
87,3,991.82,478.53,1401.87,824.59,sit,False,False
88,0,1388.98,520.34,1660.84,730.53,sit,False,False
88,3,991.82,478.53,1401.87,824.59,sit,False,False
89,0,1388.98,520.34,1660.84,730.53,sit,False,False
89,3,991.82,478.53,1401.87,824.59,sit,False,False
90,0,1388.98,520.34,1660.84,730.53,sit,False,False
90,3,991.82,478.53,1401.87,824.59,sit,False,False
91,0,1388.98,520.34,1660.84,730.53,sit,False,False
91,3,991.82,478.53,1401.87,824.59,sit,False,False
92,0,1388.98,520.34,1660.84,730.53,sit,False,False
92,3,991.82,478.53,1401.87,824.59,sit,False,False
93,0,1388.98,520.34,1660.84,730.53,sit,False,False
93,3,991.82,478.53,1401.87,824.59,sit,False,False
94,0,1388.98,520.34,1660.84,730.53,sit,False,False
94,3,991.82,478.53,1401.87,824.59,sit,False,False
95,0,1388.98,520.34,1660.84,730.53,sit,False,False
95,3,991.82,478.53,1401.87,824.59,sit,False,False
96,0,1388.98,520.34,1660.84,730.53,sit,False,False
96,3,991.82,478.53,1401.87,824.59,sit,False,False
97,0,1388.98,520.34,1660.84,730.53,sit,False,False
97,3,991.82,478.53,1401.87,824.59,sit,False,False
98,0,1388.98,520.34,1660.84,730.53,sit,False,False
98,3,991.82,478.53,1401.87,824.59,sit,False,False
99,0,1388.98,520.34,1660.84,730.53,sit,False,False
99,3,991.82,478.53,1401.87,824.59,sit,False,False
100,0,1388.98,520.34,1660.84,730.53,sit,False,False
100,3,991.82,478.53,1401.87,824.59,sit,False,False
101,0,1388.98,520.34,1660.84,730.53,sit,False,False
101,3,991.82,478.53,1401.87,824.59,sit,False,False
102,0,1388.98,520.34,1660.84,730.53,sit,False,False
102,3,991.82,478.53,1401.87,824.59,sit,False,False
103,0,1388.98,520.34,1660.84,730.53,sit,False,False
103,3,991.82,478.53,1401.87,824.59,sit,False,False
104,0,1388.98,520.34,1660.84,730.53,sit,False,False
104,3,991.82,478.53,1401.87,824.59,sit,False,False
105,0,1388.98,520.34,1660.84,730.53,sit,False,False
105,3,991.82,478.53,1401.87,824.59,sit,False,False
106,0,1388.98,520.34,1660.84,730.53,sit,False,False
106,3,991.82,478.53,1401.87,824.59,sit,False,False
107,0,1388.98,520.34,1660.84,730.53,sit,False,False
107,3,991.82,478.53,1401.87,824.59,sit,False,False
108,0,1388.98,520.34,1660.84,730.53,sit,False,False
108,3,991.82,478.53,1401.87,824.59,sit,False,False
109,0,1388.98,520.34,1660.84,730.53,sit,False,False
109,3,991.82,478.53,1401.87,824.59,sit,False,False
110,0,1388.98,520.34,1660.84,730.53,sit,False,False
110,3,991.82,478.53,1401.87,824.59,sit,False,False
111,0,1388.98,520.34,1660.84,730.53,sit,False,False
111,3,991.82,478.53,1401.87,824.59,sit,False,False
112,0,1388.98,520.34,1660.84,730.53,sit,False,False
112,3,991.82,478.53,1401.87,824.59,sit,False,False
113,0,1388.98,520.34,1660.84,730.53,sit,False,False
113,3,991.82,478.53,1401.87,824.59,sit,False,False
114,0,1388.98,520.34,1660.84,730.53,sit,False,False
114,3,991.82,478.53,1401.87,824.59,sit,False,False
115,0,1388.98,520.34,1660.84,730.53,sit,False,False
115,3,991.82,478.53,1401.87,824.59,sit,False,False
116,0,1388.98,520.34,1660.84,730.53,sit,False,False
116,3,991.82,478.53,1401.87,824.59,sit,False,False
117,0,1388.98,520.34,1660.84,730.53,sit,False,False
117,3,991.82,478.53,1401.87,824.59,sit,False,False
118,0,1388.98,520.34,1660.84,730.53,sit,False,False
118,3,991.82,478.53,1401.87,824.59,sit,False,False
119,0,1388.98,520.34,1660.84,730.53,sit,False,False
119,3,991.82,478.53,1401.87,824.59,sit,False,False
120,0,1388.98,520.34,1660.84,730.53,sit,False,False
120,3,991.82,478.53,1401.87,824.59,sit,False,False
121,0,1388.98,520.34,1660.84,730.53,sit,False,False
121,3,991.82,478.53,1401.87,824.59,sit,False,False
122,0,1388.98,520.34,1660.84,730.53,sit,False,False
122,3,991.82,478.53,1401.87,824.59,sit,False,False
123,0,1388.98,520.34,1660.84,730.53,sit,False,False
123,3,991.82,478.53,1401.87,824.59,sit,False,False
124,0,1388.98,520.34,1660.84,730.53,sit,False,False
124,3,991.82,478.53,1401.87,824.59,sit,False,False
125,0,1388.98,520.34,1660.84,730.53,sit,False,False
125,3,991.82,478.53,1401.87,824.59,sit,False,False
126,0,1388.98,520.34,1660.84,730.53,sit,False,False
126,3,991.82,478.53,1401.87,824.59,sit,False,False
127,0,1388.98,520.34,1660.84,730.53,sit,False,False
127,3,991.82,478.53,1401.87,824.59,sit,False,False
128,0,1388.98,520.34,1660.84,730.53,sit,False,False
128,3,991.82,478.53,1401.87,824.59,sit,False,False
129,0,1388.98,520.34,1660.84,730.53,sit,False,False
129,3,991.82,478.53,1401.87,824.59,sit,False,False
130,0,1388.98,520.34,1660.84,730.53,sit,False,False
130,3,991.82,478.53,1401.87,824.59,sit,False,False
131,0,1388.98,520.34,1660.84,730.53,sit,False,False
131,3,991.82,478.53,1401.87,824.59,sit,False,False
132,0,1388.98,520.34,1660.84,730.53,sit,False,False
132,3,991.82,478.53,1401.87,824.59,sit,False,False
133,0,1388.98,520.34,1660.84,730.53,sit,False,False
133,3,991.82,478.53,1401.87,824.59,sit,False,False
134,0,1388.98,520.34,1660.84,730.53,sit,False,False
134,3,991.82,478.53,1401.87,824.59,sit,False,False
135,0,1388.98,520.34,1660.84,730.53,sit,False,False
135,3,991.82,478.53,1401.87,824.59,sit,False,False
136,0,1388.98,520.34,1660.84,730.53,sit,False,False
136,3,991.82,478.53,1401.87,824.59,sit,False,False
137,0,1388.98,520.34,1660.84,730.53,sit,False,False
137,3,991.82,478.53,1401.87,824.59,sit,False,False
138,0,1388.98,520.34,1660.84,730.53,sit,False,False
138,3,991.82,478.53,1401.87,824.59,sit,False,False
139,0,1388.98,520.34,1660.84,730.53,sit,False,False
139,3,991.82,478.53,1401.87,824.59,sit,False,False
140,0,1388.98,520.34,1660.84,730.53,sit,False,False
140,3,991.82,478.53,1401.87,824.59,sit,False,False
141,0,1388.98,520.34,1660.84,730.53,sit,False,False
141,3,991.82,478.53,1401.87,824.59,sit,False,False
142,0,1388.98,520.34,1660.84,730.53,sit,False,False
142,3,991.82,478.53,1401.87,824.59,sit,False,False
143,0,1388.98,520.34,1660.84,730.53,sit,False,False
143,3,991.82,478.53,1401.87,824.59,sit,False,False
144,0,1388.98,520.34,1660.84,730.53,sit,False,False
144,3,991.82,478.53,1401.87,824.59,sit,False,False
145,0,1388.98,520.34,1660.84,730.53,sit,False,False
145,3,991.82,478.53,1401.87,824.59,sit,False,False
146,0,1388.98,520.34,1660.84,730.53,sit,False,False
146,3,991.82,478.53,1401.87,824.59,sit,False,False
147,0,1388.98,520.34,1660.84,730.53,sit,False,False
147,3,991.82,478.53,1401.87,824.59,sit,False,False
148,0,1388.98,520.34,1660.84,730.53,sit,False,False
148,3,991.82,478.53,1401.87,824.59,sit,False,False
149,0,1388.98,520.34,1660.84,730.53,sit,False,False
149,3,991.82,478.53,1401.87,824.59,sit,False,False
150,0,1388.98,520.34,1660.84,730.53,sit,False,False
150,3,991.82,478.53,1401.87,824.59,sit,False,False
151,0,1388.98,520.34,1660.84,730.53,sit,False,False
151,3,991.82,478.53,1401.87,824.59,sit,False,False
152,0,1388.98,520.34,1660.84,730.53,sit,False,False
152,3,991.82,478.53,1401.87,824.59,sit,False,False
153,0,1388.98,520.34,1660.84,730.53,sit,False,False
153,3,991.82,478.53,1401.87,824.59,sit,False,False
154,0,1388.98,520.34,1660.84,730.53,sit,False,False
154,3,991.82,478.53,1401.87,824.59,sit,False,False
155,0,1388.98,520.34,1660.84,730.53,sit,False,False
155,3,991.82,478.53,1401.87,824.59,sit,False,False
156,0,1388.98,520.34,1660.84,730.53,sit,False,False
156,3,991.82,478.53,1401.87,824.59,sit,False,False
157,0,1388.98,520.34,1660.84,730.53,sit,False,False
157,3,991.82,478.53,1401.87,824.59,sit,False,False
158,0,1388.98,520.34,1660.84,730.53,sit,False,False
158,3,991.82,478.53,1401.87,824.59,sit,False,False
159,0,1388.98,520.34,1660.84,730.53,sit,False,False
159,3,991.82,478.53,1401.87,824.59,sit,False,False
160,0,1388.98,520.34,1660.84,730.53,sit,False,False
160,3,991.82,478.53,1401.87,824.59,sit,False,False
161,0,1388.98,520.34,1660.84,730.53,sit,False,False
161,3,991.82,478.53,1401.87,824.59,sit,False,False
162,0,1388.98,520.34,1660.84,730.53,sit,False,False
162,3,991.82,478.53,1401.87,824.59,sit,False,False
163,0,1388.98,520.34,1660.84,730.53,sit,False,False
163,3,991.82,478.53,1401.87,824.59,sit,False,False
164,0,1388.98,520.34,1660.84,730.53,sit,False,False
164,3,991.82,478.53,1401.87,824.59,sit,False,False
165,0,1388.98,520.34,1660.84,730.53,sit,False,False
165,3,991.82,478.53,1401.87,824.59,sit,False,False
166,0,1388.98,520.34,1660.84,730.53,sit,False,False
166,3,991.82,478.53,1401.87,824.59,sit,False,False
167,0,1388.98,520.34,1660.84,730.53,sit,False,False
167,3,991.82,478.53,1401.87,824.59,sit,False,False
168,0,1388.98,520.34,1660.84,730.53,sit,False,False
168,3,991.82,478.53,1401.87,824.59,sit,False,False
169,0,1388.98,520.34,1660.84,730.53,sit,False,False
169,3,991.82,478.53,1401.87,824.59,sit,False,False
170,0,1388.98,520.34,1660.84,730.53,sit,False,False
170,3,991.82,478.53,1401.87,824.59,sit,False,False
171,0,1388.98,520.34,1660.84,730.53,sit,False,False
171,3,991.82,478.53,1401.87,824.59,sit,False,False
172,0,1388.98,520.34,1660.84,730.53,sit,False,False
172,3,991.82,478.53,1401.87,824.59,sit,False,False
173,0,1388.98,520.34,1660.84,730.53,sit,False,False
173,3,991.82,478.53,1401.87,824.59,sit,False,False
174,0,1388.98,520.34,1660.84,730.53,sit,False,False
174,3,991.82,478.53,1401.87,824.59,sit,False,False
175,0,1388.98,520.34,1660.84,730.53,sit,False,False
175,3,991.82,478.53,1401.87,824.59,sit,False,False
176,0,1388.98,520.34,1660.84,730.53,sit,False,False
176,3,991.82,478.53,1401.87,824.59,sit,False,False
177,0,1388.98,520.34,1660.84,730.53,sit,False,False
177,3,991.82,478.53,1401.87,824.59,sit,False,False
178,0,1388.98,520.34,1660.84,730.53,sit,False,False
178,3,991.82,478.53,1401.87,824.59,sit,False,False
179,0,1388.98,520.34,1660.84,730.53,sit,False,False
179,3,991.82,478.53,1401.87,824.59,sit,False,False
180,0,1388.98,520.34,1660.84,730.53,sit,False,False
180,3,991.82,478.53,1401.87,824.59,sit,False,False
181,0,1388.98,520.34,1660.84,730.53,sit,False,False
181,3,991.82,478.53,1401.87,824.59,sit,False,False
182,0,1388.98,520.34,1660.84,730.53,sit,False,False
182,3,991.82,478.53,1401.87,824.59,sit,False,False
183,0,1388.98,520.34,1660.84,730.53,sit,False,False
183,3,991.82,478.53,1401.87,824.59,sit,False,False
184,0,1388.98,520.34,1660.84,730.53,sit,False,False
184,3,991.82,478.53,1401.87,824.59,sit,False,False
185,0,1388.98,520.34,1660.84,730.53,sit,False,False
185,3,991.82,478.53,1401.87,824.59,sit,False,False
186,0,1388.98,520.34,1660.84,730.53,sit,False,False
186,3,991.82,478.53,1401.87,824.59,sit,False,False
187,0,1388.98,520.34,1660.84,730.53,sit,False,False
187,3,991.82,478.53,1401.87,824.59,sit,False,False
188,0,1388.98,520.34,1660.84,730.53,sit,False,False
188,3,991.82,478.53,1401.87,824.59,sit,False,False
189,0,1388.98,520.34,1660.84,730.53,sit,False,False
189,3,991.82,478.53,1401.87,824.59,sit,False,False
190,0,1388.98,520.34,1660.84,730.53,sit,False,False
190,3,991.82,478.53,1401.87,824.59,sit,False,False
191,0,1388.98,520.34,1660.84,730.53,sit,False,False
191,3,991.82,478.53,1401.87,824.59,sit,False,False
192,0,1388.98,520.34,1660.84,730.53,sit,False,False
192,3,991.82,478.53,1401.87,824.59,sit,False,False
193,0,1388.98,520.34,1660.84,730.53,sit,False,False
193,3,991.82,478.53,1401.87,824.59,sit,False,False
194,0,1388.98,520.34,1660.84,730.53,sit,False,False
194,3,991.82,478.53,1401.87,824.59,sit,False,False
195,0,1388.98,520.34,1660.84,730.53,sit,False,False
195,3,991.82,478.53,1401.87,824.59,sit,False,False
196,0,1388.98,520.34,1660.84,730.53,sit,False,False
196,3,991.82,478.53,1401.87,824.59,sit,False,False
197,0,1388.98,520.34,1660.84,730.53,sit,False,False
197,3,991.82,478.53,1401.87,824.59,sit,False,False
198,0,1388.98,520.34,1660.84,730.53,sit,False,False
198,3,991.82,478.53,1401.87,824.59,sit,False,False
199,0,1388.98,520.34,1660.84,730.53,sit,False,False
199,3,991.82,478.53,1401.87,824.59,sit,False,False
200,0,1388.98,520.34,1660.84,730.53,sit,False,False
200,3,991.82,478.53,1401.87,824.59,sit,False,False
201,0,1388.98,520.34,1660.84,730.53,sit,False,False
201,3,991.82,478.53,1401.87,824.59,sit,False,False
202,0,1388.98,520.34,1660.84,730.53,sit,False,False
202,3,991.82,478.53,1401.87,824.59,sit,False,False
203,0,1388.98,520.34,1660.84,730.53,sit,False,False
203,3,991.82,478.53,1401.87,824.59,sit,False,False
204,0,1388.98,520.34,1660.84,730.53,sit,False,False
204,3,991.82,478.53,1401.87,824.59,sit,False,False
205,0,1388.98,520.34,1660.84,730.53,sit,False,False
205,3,991.82,478.53,1401.87,824.59,sit,False,False
206,0,1388.98,520.34,1660.84,730.53,sit,False,False
206,3,991.82,478.53,1401.87,824.59,sit,False,False
207,0,1388.98,520.34,1660.84,730.53,sit,False,False
207,3,991.82,478.53,1401.87,824.59,sit,False,False
208,0,1388.98,520.34,1660.84,730.53,sit,False,False
208,3,991.82,478.53,1401.87,824.59,sit,False,False
209,0,1388.98,520.34,1660.84,730.53,sit,False,False
209,3,991.82,478.53,1401.87,824.59,sit,False,False
210,0,1388.98,520.34,1660.84,730.53,sit,False,False
210,3,991.82,478.53,1401.87,824.59,sit,False,False
211,0,1388.98,520.34,1660.84,730.53,sit,False,False
211,3,991.82,478.53,1401.87,824.59,sit,False,False
212,0,1388.98,520.34,1660.84,730.53,sit,False,False
212,3,991.82,478.53,1401.87,824.59,sit,False,False
213,0,1388.98,520.34,1660.84,730.53,sit,False,False
213,3,991.82,478.53,1401.87,824.59,sit,False,False
214,0,1388.98,520.34,1660.84,730.53,sit,False,False
214,3,991.82,478.53,1401.87,824.59,sit,False,False
215,0,1388.98,520.34,1660.84,730.53,sit,False,False
215,3,991.82,478.53,1401.87,824.59,sit,False,False
216,0,1388.98,520.34,1660.84,730.53,sit,False,False
216,3,991.82,478.53,1401.87,824.59,sit,False,False
217,0,1388.98,520.34,1660.84,730.53,sit,False,False
217,3,991.82,478.53,1401.87,824.59,sit,False,False
218,0,1388.98,520.34,1660.84,730.53,sit,False,False
218,3,991.82,478.53,1401.87,824.59,sit,False,False
219,0,1388.98,520.34,1660.84,730.53,sit,False,False
